"SchoolCode","Date","StudentID","Roll","Period","CourseCode","SectCode","StaffID"
"
BldCode=NY01HS
","2013-11-19","209569227","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209596014","A","","","",""
"
BldCode=NY01HS
","2013-11-19","209699818","A","","","",""
"
BldCode=NY01HS
","2013-11-19","209731611","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209759695","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209840651","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209840693","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209840792","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209959139","P","","","",""
"
BldCode=NY01HS
","2013-11-19","209989276","P","","","",""
"
BldCode=NY01HS
","2013-11-19","210503470","P","","","",""
"
BldCode=NY01HS
","2013-11-19","210604674","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214578817","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214579286","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214579302","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214614117","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214730582","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214920498","L","","","",""
"
BldCode=NY01HS
","2013-11-19","214987752","P","","","",""
"
BldCode=NY01HS
","2013-11-19","214987760","P","","","",""
"
BldCode=NY01HS
","2013-11-19","215611609","L","","","",""
"
BldCode=NY01HS
","2013-11-19","215817958","P","","","",""
"
BldCode=NY01HS
","2013-11-19","216255893","P","","","",""
"
BldCode=NY01HS
","2013-11-19","216267781","P","","","",""
"
BldCode=NY01HS
","2013-11-19","216439729","P","","","",""
"
BldCode=NY01HS
","2013-11-19","216535211","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219235827","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219352325","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219500980","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219736915","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219793734","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219859162","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219875366","A","","","",""
"
BldCode=NY01HS
","2013-11-19","219878931","P","","","",""
"
BldCode=NY01HS
","2013-11-19","219944394","P","","","",""
"
BldCode=NY01HS
","2013-11-19","220498521","P","","","",""
"
BldCode=NY01HS
","2013-11-19","220498547","P","","","",""
"
BldCode=NY01HS
","2013-11-19","220633515","L","","","",""
"
BldCode=NY01HS
","2013-11-19","221009814","P","","","",""
"
BldCode=NY01HS
","2013-11-19","221101496","P","","","",""
"
BldCode=NY01HS
","2013-11-19","221167703","L","","","",""
"
BldCode=NY01HS
","2013-11-19","221254543","P","","","",""
"
BldCode=NY01HS
","2013-11-19","221324023","P","","","",""
"
BldCode=NY01HS
","2013-11-19","221356058","P","","","",""
"
BldCode=NY01HS
","2013-11-19","221364292","P","","","",""
"
BldCode=NY01HS
","2013-11-19","222622854","P","","","",""
"
BldCode=NY01HS
","2013-11-19","222750010","P","","","",""
"
BldCode=NY01HS
","2013-11-19","225693340","P","","","",""
"
BldCode=NY01HS
","2013-11-19","225897719","P","","","",""
"
BldCode=NY01HS
","2013-11-19","225942341","P","","","",""
"
BldCode=NY01HS
","2013-11-19","225963586","P","","","",""
"
BldCode=NY01HS
","2013-11-19","226616027","P","","","",""
"
BldCode=NY01HS
","2013-11-19","227197373","P","","","",""
"
BldCode=NY01HS
","2013-11-19","230403370","P","","","",""
"
BldCode=NY01HS
","2013-11-19","232067397","P","","","",""
"
BldCode=NY01HS
","2013-11-19","232504357","P","","","",""
"
BldCode=NY01HS
","2013-11-19","232504365","P","","","",""
"
BldCode=NY01HS
","2013-11-19","262574254","P","","","",""
"
BldCode=NY01HS
","2013-11-19","265903831","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268045416","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268121712","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268243219","L","","","",""
"
BldCode=NY01HS
","2013-11-19","268481256","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268731775","L","","","",""
"
BldCode=NY01HS
","2013-11-19","268771060","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268787124","P","","","",""
"
BldCode=NY01HS
","2013-11-19","268855376","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269288148","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269422374","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269592903","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269816781","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269826608","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269861415","P","","","",""
"
BldCode=NY01HS
","2013-11-19","269884730","SI","","","",""
"
BldCode=NY01HS
","2013-11-19","269885026","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270105216","L","","","",""
"
BldCode=NY01HS
","2013-11-19","270281850","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270308232","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270326606","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270394372","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270448608","L","","","",""
"
BldCode=NY01HS
","2013-11-19","270677248","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270701121","L","","","",""
"
BldCode=NY01HS
","2013-11-19","270718653","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270720592","P","","","",""
"
BldCode=NY01HS
","2013-11-19","270898026","P","","","",""
"
BldCode=NY01HS
","2013-11-19","271001166","P","","","",""
"
BldCode=NY01HS
","2013-11-19","271039166","P","","","",""
"
BldCode=NY01HS
","2013-11-19","271043143","A","","","",""
"
BldCode=NY01HS
","2013-11-19","271090193","P","","","",""
"
BldCode=NY01HS
","2013-11-19","271123572","L","","","",""
"
BldCode=NY01HS
","2013-11-19","271179574","A","","","",""
"
BldCode=NY01HS
","2013-11-19","271602260","P","","","",""
"
BldCode=NY01HS
","2013-11-19","271606915","A","","","",""
"
BldCode=NY01HS
","2013-11-19","271834467","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274032895","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274071075","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274071638","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274072396","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274188960","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274230853","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274258177","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274574243","L","","","",""
"
BldCode=NY01HS
","2013-11-19","274624303","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274670637","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274787324","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274824002","L","","","",""
"
BldCode=NY01HS
","2013-11-19","274835750","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274919216","A","","","",""
"
BldCode=NY01HS
","2013-11-19","274919588","P","","","",""
"
BldCode=NY01HS
","2013-11-19","274983816","P","","","",""
"
BldCode=NY01HS
","2013-11-19","275061679","P","","","",""
"
BldCode=NY01HS
","2013-11-19","275132256","P","","","",""
"
BldCode=NY01HS
","2013-11-19","275173540","A","","","",""
"
BldCode=NY01HS
","2013-11-19","275238657","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200014090","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200014116","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200022457","A","","","",""
"
BldCode=NY01HS
","2013-11-20","200023745","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200030112","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200034734","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200038347","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200038933","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200475556","P","","","",""
"
BldCode=NY01HS
","2013-11-20","200987535","P","","","",""
"
BldCode=NY01HS
","2013-11-20","201780095","P","","","",""
"
BldCode=NY01HS
","2013-11-20","201805140","L","","","",""
"
BldCode=NY01HS
","2013-11-20","201810744","P","","","",""
"
BldCode=NY01HS
","2013-11-20","201814639","P","","","",""
"
BldCode=NY01HS
","2013-11-20","201817012","P","","","",""
"
BldCode=NY01HS
","2013-11-20","201834165","P","","","",""
"
BldCode=NY01HS
","2013-11-20","202590808","P","","","",""
"
BldCode=NY01HS
","2013-11-20","202599809","P","","","",""
"
BldCode=NY01HS
","2013-11-20","202940656","L","","","",""
"
BldCode=NY01HS
","2013-11-20","202947693","P","","","",""
"
BldCode=NY01HS
","2013-11-20","202989711","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203017033","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203018593","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203018619","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203019765","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203030895","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203043898","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203066964","L","","","",""
"
BldCode=NY01HS
","2013-11-20","203099890","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203099908","L","","","",""
"
BldCode=NY01HS
","2013-11-20","203186077","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203186184","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203186549","L","","","",""
"
BldCode=NY01HS
","2013-11-20","203188107","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203233556","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203234182","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203235387","L","","","",""
"
BldCode=NY01HS
","2013-11-20","203266879","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203266911","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203267208","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203286489","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203287990","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203288709","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203314638","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203355128","L","","","",""
"
BldCode=NY01HS
","2013-11-20","203357355","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203367040","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203368659","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203428974","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203429113","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203437868","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203438452","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203438494","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203484621","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203497664","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203532072","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203537261","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203612080","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203612270","A","","","",""
"
BldCode=NY01HS
","2013-11-20","203638762","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203649017","A","","","",""
"
BldCode=NY01HS
","2013-11-20","203685896","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203807409","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203832530","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203912936","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203945175","P","","","",""
"
BldCode=NY01HS
","2013-11-20","203981675","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204019046","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204024160","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204059430","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204070684","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204073076","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204105969","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204128789","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204187835","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204205199","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204229975","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204241905","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204243406","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204273775","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204274054","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204274203","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204274385","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204299432","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204300339","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204301253","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204339162","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204348205","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204384457","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204387260","A","","","",""
"
BldCode=NY01HS
","2013-11-20","204388128","L","","","",""
"
BldCode=NY01HS
","2013-11-20","204398309","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204433668","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204437024","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204480156","L","","","",""
"
BldCode=NY01HS
","2013-11-20","204508147","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204538680","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204572952","A","","","",""
"
BldCode=NY01HS
","2013-11-20","204583371","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204668651","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204674980","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204676209","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204709661","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204717912","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204718498","L","","","",""
"
BldCode=NY01HS
","2013-11-20","204718647","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204754014","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204754261","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204758437","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204758866","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204798342","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204834147","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204834733","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204865679","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204893952","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204914881","P","","","",""
"
BldCode=NY01HS
","2013-11-20","204919088","L","","","",""
"
BldCode=NY01HS
","2013-11-20","204956932","SI","","","",""
"
BldCode=NY01HS
","2013-11-20","204999197","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205000607","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205014202","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205018666","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205037385","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205037872","A","","","",""
"
BldCode=NY01HS
","2013-11-20","205038201","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205063266","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205089113","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205089501","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205090087","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205090608","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205090970","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205099534","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205100001","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205106164","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205146681","L","","","",""
"
BldCode=NY01HS
","2013-11-20","205168214","A","","","",""
"
BldCode=NY01HS
","2013-11-20","205172679","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205178163","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205179021","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205215593","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205216161","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205245228","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205245269","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205294978","L","","","",""
"
BldCode=NY01HS
","2013-11-20","205296940","L","","","",""
"
BldCode=NY01HS
","2013-11-20","205303514","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205341506","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205349558","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205349574","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205438195","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205438575","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205462336","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205463797","L","","","",""
"
BldCode=NY01HS
","2013-11-20","205483225","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205547490","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205565690","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205601222","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205679095","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205753155","L","","","",""
"
BldCode=NY01HS
","2013-11-20","205803547","P","","","",""
"
BldCode=NY01HS
","2013-11-20","205921778","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206002933","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206011207","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206060386","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206085912","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206090391","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206100935","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206133118","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206153223","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206153249","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206153264","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206157174","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206157844","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206158032","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206181547","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206209371","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206211781","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206243131","A","","","",""
"
BldCode=NY01HS
","2013-11-20","206266686","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206270084","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206274508","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206298705","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206309064","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206309429","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206345688","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206352874","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206369183","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206391393","L","","","",""
"
BldCode=NY01HS
","2013-11-20","206391484","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206394827","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206427635","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206428179","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206433245","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206437865","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206492191","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206492449","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206523136","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206526139","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206527350","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206569774","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206597098","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206615304","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206624835","L","","","",""
"
BldCode=NY01HS
","2013-11-20","206646911","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206699365","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206713703","L","","","",""
"
BldCode=NY01HS
","2013-11-20","206713844","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206726630","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206744559","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206744815","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206785966","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206810426","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206864597","P","","","",""
"
BldCode=NY01HS
","2013-11-20","206895450","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207018490","SO2","","","",""
"
BldCode=NY01HS
","2013-11-20","207055039","A","","","",""
"
BldCode=NY01HS
","2013-11-20","207065434","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207097734","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207102252","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207329731","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207369489","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207385741","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207733411","O","","","",""
"
BldCode=NY01HS
","2013-11-20","207751355","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207854050","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207856477","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207867573","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207888280","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207888306","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207918244","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207919002","L","","","",""
"
BldCode=NY01HS
","2013-11-20","207920489","SI","","","",""
"
BldCode=NY01HS
","2013-11-20","207944141","P","","","",""
"
BldCode=NY01HS
","2013-11-20","207990888","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208020065","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208028233","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208038646","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208039032","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208062646","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208110981","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208153163","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208193623","A","","","",""
"
BldCode=NY01HS
","2013-11-20","208217653","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208237446","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208256032","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208302968","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208559468","L","","","",""
"
BldCode=NY01HS
","2013-11-20","208646463","P","","","",""
"
BldCode=NY01HS
","2013-11-20","208723585","L","","","",""
"
BldCode=NY01HS
","2013-11-20","209045970","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209077817","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209167444","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209169283","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209305168","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209374164","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209374206","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209569227","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209596014","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209699818","A","","","",""
"
BldCode=NY01HS
","2013-11-20","209731611","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209759695","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209840651","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209840693","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209840792","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209959139","P","","","",""
"
BldCode=NY01HS
","2013-11-20","209989276","P","","","",""
"
BldCode=NY01HS
","2013-11-20","210503470","P","","","",""
"
BldCode=NY01HS
","2013-11-20","210604674","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214578817","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214579286","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214579302","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214614117","SI","","","",""
"
BldCode=NY01HS
","2013-11-20","214730582","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214920498","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214987752","P","","","",""
"
BldCode=NY01HS
","2013-11-20","214987760","P","","","",""
"
BldCode=NY01HS
","2013-11-20","215611609","L","","","",""
"
BldCode=NY01HS
","2013-11-20","215817958","P","","","",""
"
BldCode=NY01HS
","2013-11-20","216255893","P","","","",""
"
BldCode=NY01HS
","2013-11-20","216267781","P","","","",""
"
BldCode=NY01HS
","2013-11-20","216439729","P","","","",""
"
BldCode=NY01HS
","2013-11-20","216535211","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219235827","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219352325","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219500980","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219736915","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219793734","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219859162","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219875366","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219878931","P","","","",""
"
BldCode=NY01HS
","2013-11-20","219944394","P","","","",""
"
BldCode=NY01HS
","2013-11-20","220498521","P","","","",""
"
BldCode=NY01HS
","2013-11-20","220498547","P","","","",""
"
BldCode=NY01HS
","2013-11-20","220633515","L","","","",""
"
BldCode=NY01HS
","2013-11-20","221009814","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221101496","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221167703","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221254543","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221324023","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221356058","P","","","",""
"
BldCode=NY01HS
","2013-11-20","221364292","P","","","",""
"
BldCode=NY01HS
","2013-11-20","222622854","P","","","",""
"
BldCode=NY01HS
","2013-11-20","222750010","P","","","",""
"
BldCode=NY01HS
","2013-11-20","225693340","P","","","",""
"
BldCode=NY01HS
","2013-11-20","225897719","P","","","",""
"
BldCode=NY01HS
","2013-11-20","225942341","P","","","",""
"
BldCode=NY01HS
","2013-11-20","225963586","P","","","",""
"
BldCode=NY01HS
","2013-11-20","226616027","P","","","",""
"
BldCode=NY01HS
","2013-11-20","227197373","L","","","",""
"
BldCode=NY01HS
","2013-11-20","230403370","P","","","",""
"
BldCode=NY01HS
","2013-11-20","232067397","P","","","",""
"
BldCode=NY01HS
","2013-11-20","232504357","L","","","",""
"
BldCode=NY01HS
","2013-11-20","232504365","L","","","",""
"
BldCode=NY01HS
","2013-11-20","262574254","P","","","",""
"
BldCode=NY01HS
","2013-11-20","265903831","P","","","",""
"
BldCode=NY01HS
","2013-11-20","268045416","P","","","",""
"
BldCode=NY01HS
","2013-11-20","268121712","L","","","",""
"
BldCode=NY01HS
","2013-11-20","268243219","P","","","",""
"
BldCode=NY01HS
","2013-11-20","268481256","P","","","",""
"
BldCode=NY01HS
","2013-11-20","268731775","SI","","","",""
"
BldCode=NY01HS
","2013-11-20","268771060","P","","","",""
